,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_essentials,amenities_smoke detector,amenities_air conditioning,amenities_tv,amenities_internet,amenities_dryer,amenities_washer,amenities_carbon monoxide detector,amenities_shampoo,amenities_hangers,amenities_family/kid friendly,amenities_laptop friendly workspace,amenities_iron,amenities_hair dryer,amenities_cable tv,amenities_fire extinguisher,amenities_24-hour check-in,amenities_first aid kit,amenities_elevator in building,amenities_buzzer/wireless intercom,amenities_free parking on premises,amenities_pets allowed,amenities_gym,amenities_lock on bedroom door,amenities_safety card,amenities_pets live on this property,amenities_indoor fireplace,amenities_breakfast,amenities_doorman,amenities_dog(s),amenities_cat(s),amenities_hot tub,amenities_pool,amenities_wheelchair accessible,amenities_suitable for events,amenities_smoking allowed,amenities_other pet(s),amenities_free parking on street,amenities_paid parking off premises,amenities_washer / dryer,host_verifications_phone,host_verifications_email,host_verifications_reviews,host_verifications_jumio,host_verifications_kba,host_verifications_facebook,host_verifications_manual_offline,host_verifications_google,host_verifications_linkedin,host_verifications_amex,host_verifications_manual_online,host_verifications_weibo,host_verifications_sent_id
3015,13236936,173,"Boston, Massachusetts, United States",within an hour,98.0,88.0,0,Dorchester,7,1,1,Dorchester,Boston,02124,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,55.0,25.0,1,10.0,2,More than a week,2 weeks ago,0,20,50,325,1,20.0,2.0,2.0,4.0,4.0,2.0,2.0,0,strict,0,0,5,0.37,47,73.0,306.0,306,0.0,0.0,12,4,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3016,3539510,2328,"Boston, Massachusetts, United States",within a day,73.0,91.0,0,Dorchester,10,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,164.0,150.0,3,10.0,2,More than a week,today,12,26,47,224,12,92.0,10.0,10.0,9.0,10.0,9.0,10.0,0,strict,0,0,10,0.52,35,543.0,215.0,1000,0.0,0.0,11,5,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3017,213086,1866,"Waltham, Massachusetts, United States",within a few hours,80.0,100.0,0,Dorchester,4,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,70.0,20.0,1,20.0,2,More than a week,3 days ago,0,0,0,259,22,92.0,9.0,8.0,10.0,10.0,9.0,9.0,0,moderate,0,0,4,0.76,35,179.0,245.0,1000,162.0,105.0,15,4,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3018,8536113,398,"Boston, Massachusetts, United States",within a few hours,94.0,91.0,0,Allston-Brighton,3,1,0,Dorchester,Boston,02124,Boston,"Boston, MA",0,Condominium,Entire home/apt,8,2.0,5.0,4.0,Real Bed,300.0,50.0,6,35.0,1,More than a week,3 weeks ago,0,0,0,5,9,93.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict,0,0,3,5.87,39,0.0,335.0,548,126.0,85.0,15,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3019,11584799,210,"Boston, Massachusetts, United States",within a few hours,100.0,70.0,1,,8,1,1,Dorchester,Boston,02124,Boston,"Boston, MA",0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,85.0,30.0,1,15.0,2,More than a week,a week ago,0,4,34,124,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,3,1.78,34,1405.0,277.0,1000,440.0,439.0,20,5,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
3020,771309,1441,"Boston, Massachusetts, United States",within a day,83.0,0.0,0,Dorchester,1,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,58.0,,1,25.0,2,More than a week,a week ago,0,0,0,217,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.04,33,109.0,0.0,1000,0.0,77.0,10,4,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3021,8291550,335,"Boston, Massachusetts, United States",within a day,90.0,33.0,0,Dorchester,1,1,1,Dorchester,Boston,02122,Boston,"Boston, MA",1,Condominium,Entire home/apt,4,1.0,3.0,3.0,Real Bed,150.0,50.0,1,0.0,3,More than a week,5 weeks ago,18,40,40,40,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,0,moderate,0,0,1,1.0,35,265.0,245.0,245,0.0,0.0,24,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
3022,1944976,659,"Boston, Massachusetts, United States",,,,0,Dorchester,1,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,76.0,15.0,1,0.0,2,More than a week,10 months ago,0,0,0,0,5,80.0,10.0,10.0,10.0,8.0,9.0,8.0,0,moderate,0,0,1,0.3,34,0.0,174.0,1000,743.0,374.0,5,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3023,11258721,827,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,0,Dorchester,22,1,0,Dorchester,Boston,02121,Boston,"Boston, MA",0,Apartment,Private room,1,1.0,1.0,1.0,Airbed,37.0,50.0,1,0.0,10,More than a week,3 weeks ago,0,0,26,301,4,90.0,10.0,10.0,10.0,10.0,7.0,10.0,0,moderate,0,0,20,0.8,32,23.0,248.0,1000,29.0,276.0,11,3,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3024,3294152,1027,"Boston, Massachusetts, United States",within an hour,100.0,96.0,0,Dorchester,4,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,130.0,20.0,3,20.0,2,More than a week,today,7,27,57,329,77,87.0,9.0,9.0,9.0,10.0,9.0,9.0,0,moderate,0,0,4,2.89,35,681.0,239.0,1000,995.0,652.0,13,4,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3025,8717204,606,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,Dorchester,3,1,1,Dorchester,Boston,02122,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,180.0,80.0,4,35.0,2,More than a week,today,5,18,43,170,27,90.0,10.0,9.0,9.0,9.0,8.0,9.0,0,moderate,0,0,3,2.73,34,124.0,249.0,1000,0.0,170.0,20,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3026,13239143,695,"Boston, Massachusetts, United States",within a day,93.0,57.0,0,Roxbury,17,1,1,Dorchester,Boston,02121,Boston,"Boston, MA",1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,50.0,1,0.0,30,More than a week,3 days ago,0,0,0,73,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,6,0.67,46,0.0,167.0,1000,348.0,285.0,10,4,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3027,13861258,213,US,within an hour,100.0,100.0,0,Dorchester,2,1,0,Dorchester,Boston,02124,Boston,"Boston, MA",1,Condominium,Shared room,1,1.0,1.0,1.0,Real Bed,51.0,,1,0.0,1,More than a week,7 weeks ago,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.48,39,0.0,120.0,120,0.0,0.0,23,3,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3028,8536127,387,"Boston, Massachusetts, United States",within a few hours,94.0,91.0,0,Allston-Brighton,3,1,0,Dorchester,Boston,02125,Boston,"Boston, MA",1,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,225.0,50.0,6,50.0,1,More than a week,3 weeks ago,26,48,78,353,21,75.0,9.0,8.0,10.0,9.0,7.0,7.0,0,strict,0,0,3,1.82,27,0.0,158.0,397,0.0,0.0,16,3,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3029,14565726,74,US,within an hour,100.0,100.0,0,Dorchester,1,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,29.0,,1,0.0,10,More than a week,2 weeks ago,0,0,0,0,1,,,,,,,,1,flexible,0,0,1,1.0,10,0.0,38.0,38,0.0,0.0,9,4,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
3030,14600925,672,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,0,Dorchester,22,1,0,Dorchester,Boston,,Boston,"Boston, MA",0,Apartment,Private room,1,1.0,1.0,1.0,Airbed,36.0,50.0,1,0.0,10,More than a week,3 days ago,4,8,38,313,0,,,,,,,,1,moderate,0,0,20,,31,23.0,432.0,1000,75.0,289.0,10,3,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3031,6881541,882,"Southborough, Massachusetts, United States",within an hour,100.0,99.0,0,Dorchester,9,1,1,Dorchester,Boston,02122,Boston,"Boston, MA",1,Apartment,Entire home/apt,7,1.0,3.0,4.0,Real Bed,199.0,129.0,2,25.0,1,More than a week,a week ago,19,37,67,342,24,88.0,9.0,9.0,10.0,10.0,9.0,9.0,0,strict,0,0,2,1.83,34,424.0,240.0,1000,207.0,882.0,21,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3032,3344322,1021,"Boston, Massachusetts, United States",within an hour,100.0,96.0,0,Dorchester,4,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,House,Private room,2,2.5,1.0,1.0,Futon,75.0,10.0,1,20.0,2,More than a week,today,6,31,61,336,32,91.0,9.0,9.0,9.0,9.0,9.0,9.0,0,flexible,0,0,4,1.22,35,681.0,245.0,1000,990.0,786.0,16,4,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3033,7454966,805,"Boston, Massachusetts, United States",within a few hours,79.0,100.0,0,Dorchester,18,1,1,Dorchester,Boston,02125,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,69.0,45.0,1,0.0,2,More than a week,5 days ago,24,54,84,359,9,82.0,9.0,7.0,9.0,10.0,9.0,8.0,0,strict,0,0,15,0.68,35,74.0,230.0,996,179.0,280.0,8,4,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3034,12593869,784,"Boston, Massachusetts, United States",within a few hours,100.0,94.0,0,Dorchester,22,1,0,Dorchester,Boston,02124,Boston,"Boston, MA",0,Apartment,Private room,1,1.0,1.0,1.0,Airbed,31.0,50.0,0,0.0,10,More than a week,2 weeks ago,4,4,6,281,2,90.0,8.0,10.0,10.0,10.0,6.0,8.0,0,moderate,0,0,20,0.78,24,23.0,441.0,1000,200.0,139.0,10,3,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3035,10426124,223,"Boston, Massachusetts, United States",within an hour,100.0,66.0,0,Dorchester,2,1,0,Dorchester,Boston,02121,Boston,"Boston, MA",1,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,84.0,50.0,2,50.0,2,More than a week,a week ago,4,16,40,130,18,81.0,9.0,8.0,10.0,9.0,8.0,8.0,0,moderate,0,0,2,2.39,33,0.0,267.0,1000,0.0,187.0,15,3,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3036,14389002,96,,within a few hours,67.0,83.0,0,,1,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,329.0,,1,0.0,1,More than a week,a week ago,24,54,84,359,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.0,30,0.0,67.0,67,0.0,0.0,15,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
3037,10053549,368,US,within a few hours,98.0,55.0,0,Fenway/Kenmore,749,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,169.0,100.0,1,0.0,5,More than a week,4 weeks ago,30,60,90,117,0,,,,,,,,0,strict,0,0,136,,35,0.0,249.0,249,0.0,0.0,18,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3038,10138792,658,"Boston, Massachusetts, United States",within a few hours,97.0,81.0,0,Cambridge,21,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,129.0,50.0,2,5.0,1,More than a week,2 weeks ago,0,0,0,203,5,96.0,9.0,10.0,9.0,9.0,10.0,9.0,0,moderate,0,0,17,0.93,29,790.0,146.0,146,0.0,0.0,15,4,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3039,10905777,87,"Boston, Massachusetts, United States",,,,0,South Boston,1,1,0,South Boston Waterfront,Boston,02127,Boston,"Boston, MA",1,Condominium,Entire home/apt,2,1.0,1.0,2.0,Real Bed,200.0,,1,0.0,1,Week or less,7 months ago,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.22,28,0.0,183.0,183,0.0,0.0,27,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3040,14468656,82,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,South Boston,1,1,0,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Private room,2,1.0,1.0,1.0,Airbed,125.0,,1,0.0,3,More than a week,4 weeks ago,0,0,26,26,0,,,,,,,,0,flexible,0,0,1,,27,0.0,295.0,295,0.0,0.0,13,3,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3041,14553530,463,"York, Maine, United States",within an hour,90.0,92.0,0,,2,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,175.0,,1,0.0,1,More than a week,3 weeks ago,0,6,36,311,0,,,,,,,,0,flexible,0,0,2,,32,844.0,280.0,1000,70.0,124.0,27,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
3042,7225201,1524,"Boston, Massachusetts, United States",within a few hours,100.0,82.0,0,South Boston,3,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",0,Loft,Private room,2,1.0,1.0,1.0,Real Bed,170.0,75.0,1,0.0,1,More than a week,7 weeks ago,29,59,89,364,1,80.0,8.0,6.0,8.0,10.0,8.0,8.0,0,strict,0,0,2,0.08,35,177.0,237.0,1000,258.0,188.0,12,4,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3043,13514017,145,US,within a few hours,91.0,96.0,0,South Boston,2,1,0,South Boston Waterfront,Boston,02210,,"Boston, MA",1,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,295.0,80.0,1,0.0,2,More than a week,today,6,15,39,306,14,92.0,9.0,10.0,9.0,9.0,10.0,9.0,1,strict,0,0,2,6.36,43,0.0,396.0,396,0.0,0.0,22,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3044,11648688,263,"Santa Monica, California, United States",within an hour,100.0,67.0,0,South Boston,7,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,250.0,95.0,1,0.0,1,More than a week,today,30,58,84,359,2,80.0,10.0,10.0,6.0,6.0,10.0,8.0,0,strict,0,0,6,0.44,39,0.0,497.0,1000,611.0,330.0,27,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3045,13450880,150,"Boston, Massachusetts, United States",within an hour,100.0,97.0,0,Flatiron District,4,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",0,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,149.0,50.0,1,0.0,1,More than a week,today,8,28,56,56,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,3,2.63,34,312.0,300.0,777,113.0,42.0,13,4,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
3046,6798777,1818,"Boston, Massachusetts, United States",within an hour,100.0,50.0,0,,1,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",0,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,280.0,80.0,3,20.0,2,More than a week,4 weeks ago,0,0,22,297,0,,,,,,,,0,strict,0,0,1,,34,190.0,240.0,1000,1000.0,308.0,20,5,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
3047,14843783,1437,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,South Boston,2,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,349.0,25.0,1,0.0,1,More than a week,today,4,4,4,5,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,0,0,2,3.0,44,114.0,440.0,1000,146.0,417.0,14,6,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
3048,13221129,449,US,within a few hours,98.0,55.0,0,Fenway/Kenmore,749,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,189.0,100.0,1,0.0,3,More than a week,today,29,59,89,179,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,strict,0,0,136,0.38,28,0.0,286.0,1000,839.0,1000.0,16,4,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3049,10051357,379,US,within a few hours,98.0,55.0,0,Fenway/Kenmore,749,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,199.0,100.0,1,0.0,3,More than a week,today,30,60,90,117,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,136,0.2,29,0.0,250.0,1000,0.0,1000.0,18,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3050,10050351,479,US,within a few hours,98.0,55.0,0,Fenway/Kenmore,749,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,169.0,100.0,1,0.0,3,More than a week,4 weeks ago,30,60,90,176,2,100.0,9.0,10.0,9.0,10.0,10.0,10.0,0,strict,0,0,136,0.3,30,0.0,250.0,903,0.0,0.0,18,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3051,12287687,368,US,within a few hours,98.0,55.0,0,Fenway/Kenmore,749,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,5,5.0,2.0,2.0,Real Bed,399.0,100.0,1,0.0,3,More than a week,today,29,59,89,179,0,,,,,,,,0,strict,0,0,136,,32,0.0,131.0,1000,1000.0,303.0,15,4,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3052,5191658,559,"Boston, Massachusetts, United States",within a day,100.0,46.0,0,South Boston,1,1,1,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,35.0,1,0.0,3,More than a week,a week ago,0,0,0,241,24,93.0,10.0,10.0,10.0,9.0,10.0,9.0,0,flexible,0,0,1,1.31,34,197.0,246.0,1000,164.0,389.0,18,4,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
3053,14711125,927,"Rio de Janeiro, Rio de Janeiro, Brazil",a few days or more,25.0,100.0,0,South Boston,1,1,0,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,229.0,,1,0.0,1,More than a week,today,3,11,27,27,0,,,,,,,,0,moderate,0,0,1,,46,0.0,490.0,490,0.0,0.0,19,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3054,8271384,365,"Boston, Massachusetts, United States",within an hour,100.0,100.0,0,,1,1,1,South Boston Waterfront,Boston,02127,Boston,"Boston, MA",0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,50.0,2,0.0,1,More than a week,5 days ago,6,22,44,319,90,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,strict,0,0,1,7.48,34,593.0,248.0,1000,328.0,78.0,16,4,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
3055,12679021,267,"Boston, Massachusetts, United States",,,,0,South Boston,1,1,0,South Boston Waterfront,Boston,02210,Boston,"Boston, MA",1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,3000.0,,1,0.0,1,More than a week,4 months ago,0,0,0,0,0,,,,,,,,0,flexible,0,0,1,,32,0.0,206.0,206,0.0,0.0,26,3,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
