,words,count
1240,library,182
3891,saved,181
7060,discovery,181
1971,pull,181
2529,amenity,181
1575,portland,181
19234,judith,181
6960,placed,180
44236,patti,180
4000,,180
658,phenomenal,180
3318,commute,179
27901,sara,179
2808,priced,179
1011,reached,179
1606,personality,179
597,paths,178
3587,manager,178
3272,hot,178
1443,hall,178
4713,granola,178
4816,meant,178
18332,laurie,178
8834,daniel,177
4891,sort,177
3231,notch,177
3421,smile,177
4199,type,177
1412,posted,177
1324,closer,177
464,chilly,177
1308,bagels,177
2973,hiking,176
1494,cared,176
1294,orange,176
2733,sons,176
16181,claire,175
2181,hadnt,175
2545,adjacent,175
1861,hike,175
2871,fall,175
590,wave,175
3377,bien,175
5362,dishwasher,174
4591,manner,174
3426,now,174
4140,beers,174
330,beverages,174
5822,field,174
3189,families,174
2797,dropped,174
11996,catherine,173
1173,patient,173
5134,known,173
2238,son,173
4311,lyft,173
1093,treehouse,172
2766,loads,172
1106,stephanie,172
1724,yoga,172
3659,alley,172
11362,rose,171
27427,joey,171
180,bad,171
3015,seating,171
1470,minimal,171
4170,explored,171
1095,serene,171
12211,jamie,171
2913,save,170
1117,office,170
2259,history,170
1799,expecting,170
2025,spread,170
2454,noticed,170
1774,memory,169
1598,secluded,168
690,blast,168
296,confortable,168
1290,waited,168
4082,destinations,168
5478,katrina,168
2177,island,168
21104,gene,167
4019,sounds,167
2763,thankful,167
2943,remodeled,167
3677,airbnbs,167
3034,village,167
13887,heather,167
1084,name,167
2256,fluffy,166
2758,elizabeth,166
2163,frequently,166
1883,sight,166
4566,anticipated,166
608,fruits,166
595,snack,165
40437,julius,165
1791,coast,165
6863,annas,165
5398,adventures,165
6979,bridge,165
2807,reasonably,165
4091,avenue,165
1920,brunch,165
4126,remember,165
6520,lynda,165
22341,corinne,165
1113,artists,164
1702,obviously,163
3870,regular,163
3208,emailed,163
1482,foam,163
4038,peace,163
2562,plates,162
1950,kinds,162
4561,onto,162
13223,samantha,162
1366,sheet,161
2044,fault,161
4424,initial,161
4784,saying,160
2547,hardly,160
3277,crazy,160
2883,toms,160
1292,decorations,160
4101,choices,160
3285,jenny,159
1631,includes,159
966,starting,159
3517,word,159
78,friday,159
3591,cramped,159
4399,speak,159
3858,usual,159
16686,diana,158
16640,maria,158
1432,understand,158
3478,winter,158
600,school,158
3307,importantly,158
5205,matthew,158
1743,challenge,158
5198,additionally,158
2250,body,158
1736,smelled,157
14956,drew,157
5038,manual,157
13351,monica,157
9430,betty,157
1337,wireless,157
5308,reliable,157
5244,creative,156
3328,describe,156
5532,artist,156
555,sensitive,156
5724,familiar,156
5620,tasteful,156
4387,cons,156
613,knowing,156
2445,tired,155
4623,hands,155
4768,keyless,155
732,keeps,155
4318,genuinely,155
790,sorts,155
1930,surroundings,155
2934,kettle,155
24919,maija,155
2282,stress,155
4846,stopped,154
5169,boat,154
776,freshly,154
11418,roberta,154
3286,availability,154
49735,eleanor,153
9233,chantel,153
13455,doug,153
2450,pros,152
4030,northwest,152
1816,strong,152
1336,cheese,152
1205,respected,152
2912,finish,152
28520,monika,152
5964,equipment,152
1332,wellkept,151
1654,noted,151
6471,marks,150
9853,gypsy,150
5573,jaqs,150
1931,coordinate,150
2208,nature,150
4087,ideally,150
1304,happening,150
937,term,150
2975,settle,150
3028,15th,150
2296,attend,149
4303,recent,149
2576,vancouver,149
15553,margot,149
2097,cross,149
4774,written,149
179,barely,149
3014,heads,149
1911,anybody,149
3578,pullout,148
1237,umbrella,148
3082,stand,148
3303,television,148
710,record,148
4479,aside,148
4740,golden,148
3852,warmth,148
4487,spices,148
4124,electric,148
4435,asking,148
1851,broken,147
1347,presented,147
4228,address,147
505,plants,147
1224,nook,147
1664,became,147
906,budget,147
2266,hosted,146
768,example,146
5081,coop,146
2195,mine,146
4002,unless,146
3345,cake,146
4642,particular,146
2987,locked,146
14908,keith,145
2723,magazines,145
5607,toaster,145
882,delighted,145
4212,unbeatable,145
3668,means,145
5385,leaves,145
8603,treated,145
5688,finished,144
3194,keurig,144
996,normal,144
12507,eileen,144
3716,stadiums,143
3019,woman,143
1284,locals,143
23759,felix,143
984,guess,142
3233,straightforward,142
4961,luckily,142
1633,soaps,142
2702,brilliant,142
2065,hospital,142
6405,quarters,142
5590,ladder,141
3038,standard,141
4673,jeremy,141
2492,thumbs,141
3276,end,141
4605,mall,141
4141,escape,141
40323,tayyab,141
27106,serinas,141
5701,introduced,141
8247,jessie,141
8271,bnb,140
4894,curtains,140
772,sweetest,140
1790,towards,140
5000,casa,140
1786,excited,140
3486,player,140
1391,strip,140
1008,blue,140
4668,units,140
2651,disturbing,140
1595,typical,140
1531,impeccable,139
2705,sparkling,139
3928,supply,139
4029,pacific,139
624,nestled,139
2940,glasses,139
3690,jasmine,139
1878,cleaner,139
1056,nervous,139
1283,packed,139
5165,fan,138
1451,safeco,138
3840,cory,138
4309,solid,138
1527,present,137
3190,feature,137
1225,passing,137
1475,hilly,137
1995,self,137
4764,i5,137
1630,greeting,137
41287,mardee,137
5066,eats,137
3756,shoes,137
4937,rich,136
981,class,136
4327,informed,136
2347,realized,136
4799,bakeries,136
1492,buildings,136
6145,tough,136
7185,craftsman,136
2885,us,136
2267,steven,136
13390,carriage,136
3290,kindness,136
2252,specific,135
7712,sharon,135
2729,period,135
5496,none,135
2559,range,135
4257,among,135
1421,apple,135
8434,zoo,135
5087,trash,135
2121,words,135
41,chihuly,135
3648,control,135
4913,child,134
17397,joyce,134
3719,happen,134
4252,initially,134
3889,artsy,134
12682,saul,134
5124,bringing,134
3043,hallway,134
1348,definately,134
3293,air,134
1073,obvious,134
3074,members,133
1453,stadium,133
26919,ruth,133
2658,goods,133
515,heavy,133
4316,requested,133
2228,throw,133
3689,reserved,133
4763,elevator,132
209,reachable,132
292,spare,132
2091,jennifers,132
1212,assistance,132
6860,unable,132
1326,couldve,132
1687,following,132
3651,surprises,132
9260,wendy,132
5767,heaters,132
4092,wide,132
4244,flexibility,132
1189,anniversary,132
2131,story,132
1440,detergent,132
2281,are,131
4616,slow,131
1661,reviewers,131
875,connect,131
504,lush,131
4397,carpet,131
2019,realize,131
771,arboretum,131
9967,scones,131
4747,services,131
2677,funny,131
4480,team,131
4178,fish,131
7762,rebeccas,131
4569,showers,131
1609,california,131
1958,cafés,130
10723,brewery,130
4754,ironing,130
5963,compared,130
1959,sushi,130
3755,thin,130
4437,security,130
644,scene,130
4818,madrona,130
1400,visitor,130
1074,thinking,130
2132,alice,130
15858,anthony,130
1877,elsewhere,130
1350,smart,129
3638,homely,129
822,famous,129
1115,break,129
15870,lily,129
4921,watched,129
2972,soaking,129
2892,frank,128
2037,seahawks,128
1924,computer,128
2719,joel,128
3987,japanese,128
11137,charlotte,128
16537,ross,128
26267,alexias,128
10111,rosemary,128
5738,ellen,128
11139,banana,127
30101,errin,127
1788,tranquil,127
2923,nest,127
2147,careful,127
1422,uphill,127
6880,cereal,127
1380,drinking,127
6673,impressive,127
642,highlights,126
4232,outfitted,126
2270,frequent,126
1078,bowl,126
922,solo,125
8506,alan,125
4733,footsteps,125
28997,carter,125
2995,upscale,125
1343,discovered,125
7601,caught,125
3444,talked,124
3976,westlake,124
3338,metro,124
5199,agreed,124
1678,constant,124
2925,attended,124
8184,anns,124
1940,tenants,124
2549,sometime,124
7493,rick,123
9072,aunt,123
26730,libby,123
1161,conveniences,123
2014,helps,123
4313,appartement,123
3597,yet,123
4173,hello,123
3524,original,123
1499,downhill,123
9842,erika,123
2485,cindy,123
4649,pine,123
1555,touring,122
1906,rush,122
27965,erik,122
4899,andrews,122
1209,eager,122
7689,played,122
1775,plentiful,122
7537,playground,122
6982,andreas,122
10233,museums,122
2268,judy,121
5196,matts,121
701,suggestion,121
4601,climb,121
7675,youve,121
3151,english,121
8398,healthy,121
2166,introduction,121
3588,appeared,121
12219,eastlake,121
2122,express,121
2857,blanket,121
1023,slight,121
6757,colorful,121
11690,yvonne,121
5158,hostel,121
1909,loves,121
2844,beforehand,121
824,troll,120
1021,engaging,120
5623,accomodations,120
1259,balance,120
6916,courtyard,120
34822,denise,120
1532,shape,120
2239,equally,120
6275,accessing,120
4064,inexpensive,120
2937,oatmeal,120
1445,guidebook,120
1676,drawback,119
4945,roommates,119
2481,journey,119
695,sign,119
3263,baker,119
694,cutest,119
2872,asleep,118
7565,sarahs,118
3774,challenging,118
7445,charge,118
23179,fabio,118
404,kitty,118
1563,changing,118
4049,amtrak,118
2231,send,118
8674,permit,118
5334,cruise,118
9261,graham,118
7459,delivered,117
3351,instant,117
6103,borrow,117
18586,cheryl,117
3944,certain,117
2533,try,117
5438,post,117
1637,land,117
10695,checkincheckout,116
6168,power,116
5082,paying,116
1763,allows,116
4508,deep,116
777,surely,116
5140,lauras,115
18104,susans,115
4198,farm,115
3414,august,115
4093,romantic,115
5860,johnny,115
214,havent,115
2692,chatted,115
1394,busses,114
7217,tony,114
3119,harbor,114
6560,thrilled,114
1540,ie,114
10136,allison,114
4533,cherry,114
6097,cups,114
14732,gary,114
5339,originally,114
2125,beauty,114
5528,compact,113
17341,natalie,113
3408,begin,113
5265,flying,113
8315,andre,113
2141,childrens,113
8417,birds,113
1885,imagined,113
7093,eine,113
4599,cookware,113
3637,tourists,113
6983,magnolia,112
3635,discover,112
1509,noises,112
15961,darik,112
19065,nikki,112
1626,unwind,112
3760,forgotten,112
4241,represented,112
4196,mean,112
2229,ferries,112
2104,tofrom,112
6002,dennis,112
3766,residents,112
2154,sweetheart,112
1066,boys,112
6745,gate,111
2083,opinion,111
5190,feedback,111
4987,can,111
14898,jesse,111
6750,udistrict,111
7764,commercial,111
3204,impression,111
36633,kazami,111
619,learned,111
4810,keypad,111
2855,till,111
17583,cherie,110
2391,haben,110
42811,marne,110
2650,ability,110
5064,stations,110
4562,burkegilman,110
1147,bothered,110
5508,maggie,110
17454,nate,110
3228,queries,109
7351,rides,109
3527,cheerful,109
19303,durwood,109
4088,venues,109
6923,logistics,109
15032,dana,109
10425,harry,109
2952,ensured,109
3135,italian,109
5485,changes,109
5327,morgan,109
44568,hadar,109
2752,headed,109
2732,join,109
182,aspect,109
1624,pristine,109
7517,offstreet,108
611,picking,108
3052,cell,108
11663,marcus,108
3506,biggest,108
4063,authentic,108
2594,auch,108
9433,jacqueline,108
1643,eg,108
3829,cooler,108
4597,channels,108
2001,difference,108
5800,pad,108
951,warmer,107
3767,genuine,107
320,ours,107
4654,jordans,107
3955,hairdryer,107
4653,raining,107
2700,blinds,107
3130,include,107
5608,grand,107
5710,checkinout,107
4919,homeless,107
1952,dvds,107
6150,decision,107
19044,heidi,106
675,decoration,106
6825,diverse,106
3514,hangers,106
82,theater,106
1566,sauna,106
3435,cheaper,106
6595,shannons,106
2215,exchange,106
3359,comforter,106
2896,arrange,106
38839,candace,106
1719,slippers,106
1015,1010,105
3570,dish,105
2405,alles,105
3942,adult,105
8683,thai,105
1419,fortunate,105
4148,active,105
2523,comforting,105
3042,twin,105
2902,walkin,105
1435,depicted,105
3726,destination,105
9809,derek,105
4607,perk,105
6382,calls,105
1865,immensely,105
20740,debbies,105
4045,umbrellas,105
2628,accomodation,104
41996,maddys,104
7294,crib,104
1374,reasons,104
90,coolest,104
9052,mias,104
3539,explain,104
3960,constantly,104
15656,marcias,104
3344,piece,104
783,plane,104
4434,advise,103
2507,get,103
13539,annie,103
2571,ocean,103
6248,lightrail,103
1506,emergency,103
26672,jeanie,103
3379,avec,103
2217,accepted,103
9733,emma,103
916,rogers,103
818,adams,103
34627,irmgard,103
1727,responds,102
3789,para,102
11118,carolyn,102
348,arrangement,102
6873,suzanne,102
3738,occasional,102
1134,stellar,102
5316,exercise,102
12125,martin,102
2099,elegant,102
4024,crowded,102
4930,forth,102
8133,roberts,102
1806,essential,101
2472,knowledgable,101
1409,entering,101
15279,sasha,101
2890,difficulty,101
17641,mandy,101
1557,jessicas,101
5837,honest,101
3985,mariners,101
516,curtain,101
8780,kevins,101
5041,explaining,101
4728,unobtrusive,101
4255,wouldve,101
6385,apart,101
46240,manuela,101
3342,girl,100
3299,respect,100
6039,bustling,100
1198,depending,100
1128,ac,100
6977,mollys,100
5042,aspects,100
4973,regards,100
37411,nans,100
24121,calens,100
2157,familys,100
4188,drag,100
24401,paige,100
1507,vehicle,99
6892,similar,99
3941,underground,99
3665,portable,99
4606,espresso,99
6651,couches,99
3663,onstreet,99
12677,elisa,99
23794,robin,99
13456,lene,99
2653,section,99
12971,linda,99
366,concert,99
4098,activity,99
14654,shawns,99
5065,sufficient,99
28313,eliza,99
3513,butter,99
1943,weird,99
2950,carry,99
3582,jacuzzi,98
2469,social,98
1585,comment,98
9332,tout,98
7391,refreshing,98
1792,restroom,98
9239,independent,98
10309,trailer,98
3461,condiments,98
32157,harriet,98
4308,password,98
5270,aquarium,98
19325,connie,98
3529,whats,98
3245,preparing,98
4348,regularly,98
13708,jack,98
3007,honeymoon,98
3857,venue,98
157,cheers,98
4589,answers,98
9535,brians,98
6444,dave,97
1176,reserve,97
5575,asian,97
4971,temporary,97
5551,sports,97
3992,round,97
5271,wheel,97
4582,generously,97
29019,joshua,97
14970,craigs,97
2947,blow,97
7985,telling,97
3360,thick,97
207,practical,97
2092,assortment,97
9705,suitcase,97
3727,suitcases,96
7219,sunsets,96
4910,someones,96
2749,connections,96
1652,potential,96
9585,write,96
7971,becky,96
4581,proved,96
3056,mattresses,96
5773,thus,96
7406,respite,96
21905,jamilah,96
1977,dario,96
3876,resident,96
2196,lincoln,96
8103,ella,96
5632,andor,96
5687,lastminute,95
6546,roku,95
6332,suitable,95
4484,housing,95
3111,disturb,95
5153,bunk,95
4781,minifridge,95
2544,bb,95
2013,wellmaintained,95
3225,giant,95
12136,kens,95
12106,caroline,95
932,definite,95
1635,encountered,95
5694,followed,95
2039,football,95
1370,printed,95
5466,dedicated,95
1881,rentals,95
4536,awkward,95
16628,marian,95
653,lastly,95
3284,decide,95
1970,individual,95
4707,celebrate,94
3839,scenic,94
1749,robes,94
30569,nadines,94
4907,carefully,94
2577,load,94
588,classic,94
3763,rare,94
5276,resolved,94
1104,piano,94
2661,biking,94
3156,reception,94
6858,plate,94
3844,inconvenience,94
4105,darling,94
6650,camping,94
2110,pride,93
5050,traveller,93
5136,chicken,93
8696,lamp,93
3031,rarely,93
9539,unusually,93
9709,carrie,93
2048,entirely,93
25449,luyao,93
8193,garbage,93
6394,chriss,93
4429,proper,93
5430,preferred,93
3824,wherever,93
3547,sunlight,93
4779,putting,93
7144,safety,93
3965,mainly,93
2876,pointed,93
3326,become,92
2027,pics,92
2908,tom,92
3319,job,92
8510,liam,92
6154,laptop,92
14282,jeanna,92
5416,properties,92
2442,nearest,92
5268,bay,92
37649,elena,92
3678,welllocated,92
141,kellys,92
19337,sienas,92
1773,whatsoever,92
3155,states,91
23660,akiko,91
3695,someday,91
40072,tiberio,91
5335,boats,91
1917,separated,91
2182,reminded,91
7195,google,91
6324,zero,91
3563,flights,91
5216,edge,91
5745,chinatown,91
809,normally,91
1003,businesses,91
15099,erics,91
31115,angelica,90
1126,stuffy,90
4122,our,90
4054,weekends,90
2468,extensive,90
3996,fiance,90
5060,spoke,90
30693,jeanette,90
2237,richard,90
373,complain,90
3365,drawers,90
3248,run,90
200,linen,90
1562,coordinating,89
1564,relatives,89
1365,instruction,89
7564,woodland,89
44232,lillian,89
4952,purposes,89
837,magnificent,89
1768,oriented,89
2891,support,89
3206,interactions,89
414,inspiring,89
4194,replies,89
5086,empty,88
1250,toothpaste,88
1154,listening,88
6052,considered,88
3482,student,88
3254,dresser,88
7188,graduation,88
1458,package,88
34,festival,88
2123,sanctuary,88
4792,kates,88
7168,boot,88
3823,townhome,88
2079,skylight,88
2823,maison,88
1576,wandering,88
2572,wealth,88
6115,entered,88
5296,roads,88
5449,sits,88
7534,descriptions,88
1770,require,88
8879,rock,88
4430,holidays,88
5711,lockbox,88
6865,tools,88
3128,century,88
15010,teeny,88
9687,assistant,87
3301,jens,87
1879,facility,87
7981,she,87
8137,unforgettable,87
347,locate,87
7310,mount,87
9355,combination,87
5222,accessed,87
5995,orca,87
4985,communal,87
861,average,87
1934,sadly,87
2063,agree,87
6670,attraction,87
15728,stephen,87
4214,user,87
4056,weeklong,87
667,cares,87
5145,recycling,86
3147,desired,86
476,matched,86
4877,interests,86
3936,sculpture,86
3089,disappoint,86
34240,tammi,86
5828,supermarkets,86
2232,contacting,86
18987,sids,86
2568,rapid,86
5838,pieces,86
3855,landing,86
6172,wrote,86
2836,quartier,86
2474,concierge,86
681,reservations,86
1109,purpose,86
18965,neha,86
24253,jakub,86
21147,katies,86
3644,sleepers,85
659,emerald,85
1313,rainer,85
4504,skylights,85
1420,duration,85
345,resources,85
6720,messaging,85
4352,mail,85
4545,low,85
4809,repeat,85
1464,scheduled,85
1962,unbelievable,85
9039,rodrigo,85
4258,favorites,85
602,catching,85
4065,correspondence,85
3361,plush,85
1933,heaven,85
7183,bainbridge,85
5896,industrial,85
2922,top,85
4928,donuts,85
6785,maintenance,85
3370,cause,85
3166,likes,85
22780,cris,84
3630,supposed,84
3142,refund,84
1993,page,84
8207,randy,84
32576,gillians,84
6810,loving,84
2510,belongings,84
4598,fixtures,84
1408,pickup,84
5039,warned,84
1698,approachable,84
4954,entertaining,84
5461,sunrise,84
3765,apparently,84
13929,julia,84
3230,materials,83
8261,joseph,83
24865,hals,83
26472,merchants,83
6351,pier,83
2662,flora,83
4223,culture,83
4301,sliding,83
1449,baseball,83
5622,me,83
2756,hectic,83
4455,handle,83
3438,inconvenient,83
22477,joanna,83
2459,opens,83
4844,blairs,83
2813,avons,83
5428,secret,83
1229,behaved,83
2410,haus,83
1754,allergies,83
11921,marshall,83
13877,tessa,83
6780,whilst,82
3076,ravenna,82
2852,black,82
10345,beans,82
2226,practically,82
3753,occasionally,82
1590,junction,82
3474,spoiled,82
1986,coffeetea,82
1929,personalized,82
3107,unusual,82
3030,renters,82
1468,comments,82
30725,rochelles,82
10216,shellie,82
10085,magical,82
2993,wooden,82
3026,narrow,82
4871,croissants,82
780,accidentally,82
1894,messaged,82
5369,animals,81
7516,donnas,81
1969,flew,81
5706,memories,81
2227,stones,81
10139,alicia,81
4468,smoke,81
6169,outlets,81
4798,navigating,81
5059,locally,81
3768,onsite,81
4419,gym,81
3296,listings,81
4620,closets,81
1455,cities,80
10991,facing,80
4112,kinda,80
4725,highest,80
3086,who,80
5472,removed,80
5210,matthews,80
1888,creating,80
5388,faces,80
16098,trish,80
7132,mexican,80
1155,records,80
34424,huong,80
6737,fascinating,80
8665,emilys,80
3200,labeled,80
959,extend,80
2464,venture,80
917,warning,80
5808,mirror,80
1268,amy,80
3496,freeways,79
15665,patricia,79
30103,minihome,79
10045,dawn,79
499,insight,79
5517,contemporary,79
11673,melissas,79
6336,champagne,79
11751,kathleen,79
14174,kathy,79
4502,gourmet,79
3375,chambre,79
6532,packet,79
630,cabs,79
4800,fireworks,79
6751,father,79
2638,encouraged,79
3115,interstate,79
26419,rubens,79
1616,vegan,79
655,receive,78
24658,cody,78
3495,conscientious,78
3479,chinese,78
1190,gotten,78
5764,mario,78
698,carmen,78
3077,gathering,78
9054,fellow,78
1899,ambiance,78
4775,enthusiastic,78
7362,handled,78
2272,terminal,78
30813,terrys,78
1523,standards,78
1504,beside,78
5040,signs,78
2639,freezer,78
5052,smells,78
4182,background,78
808,charlie,78
4674,rustic,78
4916,exact,78
8908,landed,78
1285,jump,77
2373,benefit,77
11480,aurora,77
27513,pauls,77
1551,medical,77
42954,hermitage,77
1810,earth,77
6430,gentle,77
4005,arranging,77
8680,max,77
2984,popcorn,77
10936,alexs,77
7295,named,77
2561,silverware,77
7620,exciting,77
5279,held,77
14953,drews,77
7609,suggesting,77
4661,confusing,77
11167,seat,77
1592,boutiques,77
6287,transition,77
4114,learn,76
7292,ensuite,76
6419,everybody,76
2760,luck,76
34227,theresa,76
6123,wohnung,76
3362,evident,76
1634,shampoos,76
4624,properly,76
17069,thomas,76
1862,doable,76
10931,responsible,76
23011,sheldons,76
5434,thankfully,76
1070,letter,76
5540,national,76
4332,speed,76
30091,angelas,76
1231,assist,76
1659,colors,76
1236,lent,76
4717,abundant,76
9864,river,75
36233,maijas,75
6454,eventually,75
10895,closest,75
7527,haven,75
2115,decorating,75
9443,mountain,75
1757,puppy,75
41751,shalinis,75
9722,falling,75
11926,mistake,75
908,duplex,75
5277,customer,75
10239,club,75
4317,devin,74
15092,paula,74
2061,opted,74
4517,christines,74
30627,sandys,74
2040,lobby,74
375,jons,74
1436,wellorganized,74
6284,hood,74
1640,texting,74
4765,effortless,74
4278,jonathan,74
14900,edwin,74
2380,honey,74
3203,create,74
30816,gavin,74
10238,greatest,74
3411,arts,74
7368,correct,74
8160,serious,74
2502,musty,74
4315,inquiry,74
3065,dates,73
4286,rack,73
800,arena,73
2339,10pm,73
29041,celine,73
29995,gretchen,73
5952,nicht,73
7720,45th,73
6877,groups,73
1735,thru,73
46768,stevie,73
46838,winnie,73
15421,nina,73
7318,quieter,73
5486,core,73
4284,unbelievably,73
2540,seafood,73
7279,dinners,73
5440,stuck,73
5257,wind,73
4941,squeaky,73
25989,seths,73
3886,kurt,73
2679,swimming,73
15962,sally,73
1009,color,73
18863,noelle,73
8784,macrina,72
11950,tracy,72
15225,marcell,72
6108,unsafe,72
4073,continue,72
1611,manage,72
11098,karens,72
5596,studios,72
12463,vera,72
6600,landscaping,72
4066,defiantly,72
4848,devices,72
17283,ralph,72
880,craft,72
2205,alot,72
1300,projector,72
8772,abode,72
5379,itinerary,72
19148,camille,72
4393,motherinlaw,72
3196,housemates,72
1561,cheery,72
4050,delay,72
7850,séjour,72
5723,essentially,72
4880,jeffs,72
5368,allergic,72
4884,stressful,72
4666,match,72
10696,impossible,72
4847,profile,72
5785,fortunately,72
2988,professionally,72
18083,sanjaya,72
31529,tj,72
4636,pantry,72
7954,planes,72
16402,deborah,72
7901,workout,71
5263,calling,71
4975,machines,71
5424,airbb,71
10858,freddie,71
742,advices,71
6477,tremendous,71
14362,lizs,71
2944,drawer,71
2506,chosen,71
1814,signal,71
2520,thermostat,71
2164,seans,71
14265,nathan,71
14275,nicolas,71
2771,lets,71
3484,equiped,71
5788,ps,71
3396,agréable,71
1288,justin,71
33096,dominick,71
3048,man,71
2004,favourite,71
2015,management,71
4035,majority,71
6469,cover,71
2439,pamphlets,70
8730,chic,70
6849,detached,70
4225,painless,70
431,box,70
9431,rons,70
7754,jeffery,70
42543,jenns,70
6174,toasty,70
13544,lars,70
3939,beware,70
42610,geoff,70
13779,aaron,70
2767,accessibility,70
5487,scenery,70
6980,gasworks,70
494,stepped,70
679,final,70
5989,writing,70
4702,cards,70
2316,waren,70
31278,jasen,70
7542,2030,70
5293,cancelled,70
3825,specifically,70
3528,strange,70
9391,shed,69
1701,orderly,69
4292,addressed,69
1733,occasions,69
13354,apples,69
13245,peters,69
945,permanent,69
13446,henry,69
1692,alaska,69
887,dine,69
2560,utilize,69
1657,hardwood,69
2699,sunshine,69
3256,casual,69
2748,blown,69
459,shortly,69
7177,grandson,69
2878,leftovers,69
3246,household,69
9739,opposite,69
20231,kerrys,69
4113,desire,69
4570,manageable,69
6459,pulled,69
8148,lounging,69
7408,ethiopian,69
5062,hung,69
4983,worries,69
10717,stretch,69
3836,fenced,69
5843,experiencing,68
44242,benson,68
7949,therefore,68
2107,burke,68
4176,form,68
3993,contained,68
3117,material,68
4682,washed,68
2505,persons,68
5826,sketchy,68
3346,replying,68
5957,aber,68
26475,darcys,68
7587,picturesque,68
8854,roll,68
1539,ensuring,68
2173,dust,68
3896,bedside,68
2142,interview,68
1796,café,68
4395,stock,68
1758,laidback,68
4524,highways,68
2786,chez,68
6727,welldecorated,68
17356,darren,68
4243,mom,68
4558,climbing,68
4261,success,68
7418,generosity,67
2866,bicycle,67
1193,washroom,67
150,btw,67
5070,concise,67
5579,trains,67
5448,solution,67
5648,helpfull,67
4608,whom,67
5656,speaking,67
7611,leafy,67
1614,crossed,67
2809,notre,67
8214,meetings,67
1558,kitties,67
2701,sun,67
15433,susy,67
248,timing,67
2017,guidebooks,67
13036,graces,67
10344,robs,67
4224,neither,67
3705,hearing,67
486,guidance,67
1356,classy,67
1471,fare,67
362,valuable,67
4282,shut,67
1978,ethan,67
5171,amelia,67
4625,lined,67
1675,wholeheartedly,67
961,search,67
4622,steal,67
686,turns,67
3622,picky,67
7742,duck,67
6270,fiancé,67
43287,hande,66
7541,figured,66
4432,amazon,66
5981,tip,66
9092,chats,66
16219,melanie,66
21375,andra,66
4528,tile,66
9559,jyoti,66
4580,levels,66
4573,sides,66
5342,daniela,66
767,farther,66
1815,poor,66
7760,jeffrey,66
2368,wise,66
5665,rundown,66
3589,photographs,66
40926,rolands,66
2389,zimmer,66
2461,outdoors,66
2466,toast,66
4210,target,66
5612,april,66
3566,marc,66
2219,member,66
8296,bellevue,66
6004,ball,66
13221,liza,66
23932,larry,66
2200,sets,66
3274,flawless,65
14584,riani,65
6706,safely,65
9621,passes,65
1274,theyve,65
29324,noel,65
9803,michelles,65
7634,killer,65
6935,mais,65
3321,truck,65
8168,trucks,65
2374,10min,65
2682,exploration,65
1076,appropriate,65
2348,cabinet,65
8965,hangout,65
3116,puts,65
3418,bite,65
3410,electronic,65
8647,dead,65
2090,brings,65
3761,shauna,65
1535,relaxation,65
4357,colleagues,65
8747,thoughtfulness,65
6125,sauber,65
7659,inlaws,65
33829,joanne,64
4270,gesture,64
5900,vicinity,64
2992,filtered,64
5212,skip,64
6301,array,64
5882,tables,64
1411,refreshments,64
1232,shelf,64
3681,delays,64
12113,stan,64
6561,pikepine,64
24143,caleb,64
41354,scooters,64
7152,lead,64
9819,track,64
3358,frig,64
3884,shot,64
5539,gallery,64
3243,transfer,64
2886,steam,64
3297,advised,64
3614,sick,64
5315,15min,64
3655,welllit,64
4137,creamer,64
1302,account,64
37549,carsten,64
9257,designated,63
4679,chef,63
6345,previously,63
2538,costs,63
4791,stream,63
6535,extraordinary,63
2557,june,63
2978,mobility,63
3123,décor,63
12196,staples,63
3376,propre,63
3553,tomatoes,63
944,searching,63
723,map,63
5437,replaced,63
7578,overlooks,63
12810,flors,63
9812,michele,63
3966,cordial,63
1372,5star,63
11361,glen,63
1892,nonetheless,62
2681,camp,62
13,architecture,62
7727,science,62
3494,perks,62
4760,dropping,62
2057,restaurantsbars,62
418,friendliest,62
3586,cynthia,62
5729,prices,62
3917,theatre,62
5150,crayola,62
4817,doorstep,62
26644,janas,62
5317,calming,62
19779,mimi,62
7411,remote,62
1769,waters,62
5585,jaq,62
88,metropolitan,62
5215,presence,62
3143,higher,62
2165,forest,61
4551,efficiently,61
3103,china,61
7640,incheck,61
4729,canada,61
5803,marvelous,61
4428,niece,61
8931,crew,61
2119,zone,61
8493,expectation,61
14196,melrose,61
581,degree,61
25776,sharan,61
13980,lynn,61
3967,bell,61
3848,seeking,61
5037,travellers,61
3068,rating,61
4331,moreover,61
5627,booklet,61
13473,clif,61
3639,ridiculously,61
3646,bargain,61
4892,whos,61
13190,kims,61
6219,links,61
3367,organised,61
2465,awaiting,61
44420,nappers,61
1948,marys,61
626,commuting,61
11267,jeans,61
7442,neighbourhoods,61
4500,gilman,61
8018,sugar,61
4051,nevertheless,60
5083,dollar,60
8912,bunkhouse,60
6746,afraid,60
8238,creaky,60
1132,proactive,60
1397,unlike,60
5089,shouldnt,60
1781,connecting,60
3556,forever,60
1982,ahold,60
2170,karla,60
8688,salmon,60
6832,leads,60
41183,julien,60
3477,prefect,60
3099,finishes,60
3882,paintings,60
18581,jane,60
988,consideration,60
5386,hunting,60
11132,pot,60
6288,beaten,60
194,todo,60
8406,barbaras,60
1503,fees,60
4730,meticulously,60
9835,lacking,60
7631,boutique,60
4902,tower,60
2833,cuisine,60
